BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-157317,PRES COMUE,None,M. Emmanuel Roux,,,163 rue A. Broussonnet,34090,Montpellier,,,,,operationcampus@pres-suddefrance.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-157318,Département de Seine-et-Marne,None,M. Le Président du Conseil départemental,,,Hôtel du Département - CS 50377,77010,Melun cedex,,,,,,,,,,,,False,False,,False,False
15-157319,Commune de Saint André,None,Monsieur Olivier RIVIERE,service de la commande publique,,place du 2 décembre B.P 505,97440,Saint-André,RE,02-62-58-88-88,,02-62-58-88-98,marche.public@saint-andre.re,http://www.ville-saint-andre.re,http://www.achatpublic.com,,,,,False,False,,False,False
15-157320,Nantes Métropole,None,Mme la Présidente,,,2 cours du Champ de Mars,44923,Nantes cedex 9,,,,,,,http://marchespublics.nantesmetropole.fr,,,,,False,False,,False,False
15-157321,EPCMDN-Versailles,None,Mme Catherine Pégard,,,RP 834,78008,Versailles cedex,,,,,bmdpj@chateauversailles.fr,http://www.chateauversailles.fr,http://chateauversailles.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_Yx3SNM7O3g&v=1&selected=0,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_Yx3SNM7O3g&v=1&selected=0,,,False,False,,False,False
15-157322,C.H. de Chaumont,None, Monsieur le Directeur,,,2 RUE JEANNE D'ARC-CS 10514,52014,CHAUMONT CEDEX,,03-25-30-70-30,7207,03-25-30-71-79,ao.drl@ch-chaumont.fr,,,,,,,False,False,,False,False
15-157323,Conseil Départemental du Jura,None,M. Le Président du Conseil Départemental,,,"17, Rue Rouget de Lisle",39039,Lons le saunier Cedex,,,,,,,http://cg39.marcoweb.fr,,,,,False,False,,False,False
15-157325,SMIEOM de Bischwiller,None,m le président,,,8 rue des Tilleulsbp 80827,67410,Drusenheim,,(+33) 3-88-53-47-42,,,,,http://www.gazettenpdc.fr,,,,,False,False,,False,False
15-157326,EPRUS,None,Mme LACHOT Sophie,,,21 avenue du Stade de France,93218,Saint-denis la plaine cedex,,(+33) 1-58-69-39-39,,(+33) 1-58-69-93-36,cellule-juridique@eprus.fr,http://www.eprus.fr/,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-157328,Communauté de Communes du Limouxin,None,Monsieur Pierre Durand - Président,,,"2, place Alcantara",11300,Limoux,,04-68-31-40-78,,,,,,,,,,False,False,,False,False
15-157329,MEEDDAT,None,M. Lassourd Vincent,,,Direction des affaires maritimes (DAM) Bureau du sauvetage et de la circulation maritime (SM1) Tour Séquoïa,92055,La défense cédex,,(+33) 1-40-81-17-96,,(+33) 1-40-81-82-36,vincent.lassourd@developpement-durable.gouv.fr,,,,,,,False,False,,False,False
15-157330,Communauté de Communes Coeur de Savoie,None, Madame la Présidente,,,Place Albert SerrazBP 40020,73802,Montmélian Cedex,,(+33) 4-79-84-36-27,,(+33) 4-79-84-36-28,commandepublique@cc.coeurdesavoie.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
15-157332,Communauté Urbaine Toulouse Métropole,None,M. Le Président de Toulouse Métropole,,,"Direction de la Commande Publique - 6, rue René Leduc - BP 35821",31505,Toulouse cedex 5,,(+33) 5-81-91-73-41,,,marchespublics@toulouse-metropole.fr,,http://www.marchespublics.toulouse-metropole.fr,,,,,False,False,,False,False
15-157333,Ville d'Aire sur la Lys,None,M. DISSAUX Jean Claude,,,"9, grand place",62120,Aire sur la lys,,,,,herve-delattre@wanadoo.fr,,,,,,,False,False,,False,False
15-157334,Ville de Paris,21750001600019,,,,17 boulevard morland,75004,Paris,,,,,,http://www.paris.fr,http://m13.paris.fr,,,,,False,False,,False,False
15-157335,Ville de Mâcon,None,M. Véchambre,,,Hôtel de VilleService des SportsQuai Lamartine,71018,Mâcon,,03-85-39-72-90,,,gilles.vechambre@ville-macon.fr,,https://www.achatpublic.com,,,,,False,False,,False,False
15-157336,Conseil Régional d'Aquitaine,None,"M. Président Le, Conseil Regional d'Aquitaine",,,"14, rue Francois de Sourdis",33077,Bordeaux cedex,,05-57-57-80-00,,05-57-57-86-26,,http://region.aquitaine.fr,,,,,,False,False,,False,False
15-157337,Commune d'Hénin-Beaumont,None,M Le Maire d'Hénin-Beaumont,,,"1, Place jean JaurèsCS90109",62252,Hénin-Beaumont Cedex,,,,,,,,,,,,False,False,,False,False
15-157338,CHU Brest,None,"M. URVOIS Jean, Directeur",,,Direction des achats 2 avenue Foch,29609,Brest,,02-98-22-31-31,,,severine.delbart@chu-brest.fr,,https://www.achatpublic.com,,,,,False,False,,False,False
15-157339,Centre Hospitalier de Montluçon,None, Cellule marchés,,,18 avenue du 8Mai 1945 BP 1148,3113,Montluçon,,04-70-02-78-27,,,marches.publics@ch-montlucon.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-157340,Ville de Saint-Cyr-Sur-Loire,None,Mme Berthelot Claudine,,,Parc de la Perraudière BP 139,37541,Saint-cyr-sur-loire,,(+33) -02-47-42-80-52,,(+33) -02-47-42-80-59,marches-publics@saint-cyr-sur-loire.com,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-157341,CHU Rennes,None,Mme FAGOT SANDRINE,,,Rue Henri Le guilloux,35033,Rennes cédex 9,,(+33) 2-99-28-95-38,,,dpal_secretariat@chu-rennes.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-157342,Conseil départemental du Morbihan,None,Monsieur le Président du Conseil départemental,,,DCP - service des marchés - secrétariat (porte 120) - 2 rue de Saint Tropez CS 82400,56009,Vannes cedex,,02-97-54-81-11,,02-97-54-80-88,,http://morbihan.fr,https://marches.e-megalisbretagne.org,,,,,False,False,,False,False
15-157343,Ville de Lunel,None,Mr le Maire,Service marchés publics,,Hôtel de Ville240 avenue Victor HugoCS 30403,34403,Lunel,,(+33) 4-67-87-83-00,,(+33) 4-67-71-84-85,marchespublics@ville-lunel.fr,http://www.lunel.com,http://www.lunel.com,,,,,False,False,,False,False
15-157344,Ville du Plessis-Robinson,None,Mme Amandine Thomas Bonino ou Frédéric Dard Chloé Brokmann ou,Service des Marchés Publics mail : chloe.brokmann@plessis-robinson.com ou amandine.thomas-bonino@plessis-robinson.com ou frederic.dard@plessis-robinson.com,,3 place de la Mairie,92350,Le plessis robinson,,(+33) 1-46-01-43-73,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-157345,Centre Hospitalier de Bretagne Sud,None, Thierry GAMOND-RIUS,,,5 avenue de Choiseul-BP 12233,56322,LORIENT cedex,,02-97-06-97-73,,02-97-06-90-81,cellulemarches.dse@ch-bretagne-sud.fr,,,,,,,False,False,,False,False
15-173727,OPAC du Rhône,77985929870029,Le Directeur Général,,,"194, rue Duguesclin",69433,LYON Cedex 03,,(+33) 4-78-95-52-00,,,,http://www.opacdurhone.fr,,,,,,False,False,,False,False
15-157348,Communauté de Communes du Limouxin,None, Monsieur Pierre DURAND - Président,,,"2, PLACE ALCANTARA",11300,LIMOUX,,04-68-31-40-78,,,,,,,,,,False,False,,False,False
15-157349,Ville de Nantes,None,Mme le Maire,,,2 rue de l'Hôtel de Ville,44094,Nantes cedex 09,,,,,,,,,,,,False,False,,False,False
15-157350,Ville de Mitry-Mory,None,Mme C. Blandiot Faride. Maire,,,11 / 13 rue Paul Vaillant Couturier,77290,Mitry-Mory,,,,,,,,,,,,False,False,,False,False
15-157351,SDIS de la Haute-Savoie,None,M. MONTEIL Christian,,,6 rue du nant - BP 1010,74966,Meythet cedex,,04-50-22-76-00,,04-50-22-76-35,marches.publics@sdis74.fr,,http://www.klekoon.com,,,,,False,False,,False,False
15-157352,Médiateur national de l'énergie,None,"M. GAUBERT Jean, Médiateur national de l'énergie",,,15 rue Pasquier,75008,Paris,,,,01-44-94-66-38,,http://www.energie-mediateur.fr,,,,,,False,False,,False,False
15-157354,CROUS de Dijon,None,"Mme LEREVERT Dominique, Responsable achats",,,3 rue du Docteur Maret BP 51250,21012,Dijon cedex,,03-45-34-84-21,,03-80-58-94-57,achats@crous-dijon.fr,,https://www.achatpublic.com,,,,,False,False,,False,False
15-157355,Hôpital Local de Chatel-sur-Moselle,None,GUILLAUME Gabrielle,,,"2, rue des Vergers",88330,Chatel sur moselle,,03-29-67-90-38,,03-29-67-60-22,finances@hl-chatel.fr,,,,,,,False,False,,False,False
15-157356,DEPARTEMENT DE LA SEINE-MARITIME,None,DEMBOWIAK Béatrice,,,Direction des Collèges et de l'EducationService Administratif et Financierquai jean moulin,76101,rouen,,,,(+33) 2-35-15-60-25,,http://www.seinemaritime.net,,http://wwww.mpe76.fr,http://www.mpe.fr,,,False,False,,False,False
15-157357,Commune de Beausoleil,None,M. SPINELLI Gérard,,,27 boulevard de la république,6240,Beausoleil,,(+33) 4-97-11-46-00,,(+33) 4-97-11-46-08,marche-public@villedebeausoleil.fr,http://www.villedebeausoleil.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,,,False,False,,False,False
15-157359,Conseil général du Val d'Oise,None,"M. CG95 Administrateur, Le Conseil départemental du Val d'Oise",,,"2, avenue du parc CS20201 CERGY",95032,Cergy pontoise cedex,,,,,,https://marches.maximilien.fr,,,,,,False,False,,False,False
15-157361,CCVI-MPE,None, Monsieur le Président,,,154 rue henri barbusse- Bp 60067,80534,Friville Escarbotin cedex,,03-22-30-40-42,,03-22-30-94-02,echange.demat@cc-vimeuindustriel.fr,http://www.cc-vimeuindustriel.fr,https://sommemarchespublics.fr,,,,,False,False,,False,False
15-157362,Vendée Eau,None,"Eric Rambaud, Président de Vendée Eau",,,ZAC Bell57 rue Paul Emile VictorCS 90041,85036,La roche sur yon cédex,,,,,,http://www.vendee-eau.fr,,,,,,False,False,,False,False
15-157363,MINDEF/DGA/DT/SCAT,None,Mme Hélène Piazzolla,,,Rocade est - échangeur de guerry,18000,Bourges,,,,,,,,,,,,False,False,,False,False
15-157364,Communauté de communes du Pont du Gard,None, Guilhem quairel,,,21b avenue du pont du gard,30210,Remoulins,,04-66-37-67-67,,,a.pouget-guilliny@cc-pontdugard.fr,http://cc-pontdugard.e-marchespublics.com,http://cc-pontdugard.e-marchespublics.com,,,,,False,False,,False,False
15-157366,Ville de Sorcy St Martin,None,Robert DELOGE,,,1 Place Raymond Poincaré,55190,Sorcy Saint Martin,,03-29-89-87-87,,03-29-89-84-09,mairie.sorcysaintmartin@wanadoo.fr,,,,,,,False,False,,False,False
15-157367,DREAL Picardie/SDIT,None,sdit/bpm,,,"Direction Régionale de l'Environnement, de l'Aménagement et du Logement Picardie, Service Déplacement, Infrastructures et Transports (SDIT/UMO), 56 rue Jules Barni",80040,Amiens cedex 1,,03-22-82-92-07,0322822590,,mo.sdit.dreal-picardie@developpement-durable.gouv.fr,http://www.picardie-developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-157368,COMMUNE DE MONTIGNY-LES-CORMEILLES,None," CARPENTIER Jean-Noël, MAIRE",,,"14, rue Fortune Charlot BP 90237",95370,MONTIGNY-LES-CORMEILLES,,,,,,http://www.montigny95.fr,https://www.marchespublics-idf-centre.fr/,,,,,False,False,,False,False
15-157369,Mairie de Saint-Germain-lès-Arpajon,None," SANTIN Norbert, Maire",,,3 rue René Dècle,91180,Saint-Germain-les-Arpajon,,01-69-26-14-23,,,,,http://cigversailles.marches-publics.info,,,,,False,False,,False,False
15-157370,Communauté d'Agglomération ACCM,None," Vulpian Claude, Le Président",,,"Cité Yvan Audouard, 5 rue Yvan Audouard BP 30228",13637,ARLES,,04-86-52-60-00,,,lepresident@agglo-accm.fr,,http://www.marchespublics.agglo-accm.fr,,,,,False,False,,False,False
15-157371,Conseil général d'Eure et Loir,None, Le Président,,,"Direction de la Commande Publique, 1 Place Châtelet, CS 70403",28008,Chartres,,,,,,http://www.eurelien.fr,,,,,,False,False,,False,False
15-157372,mairie de morsang sur orge,None,"Mme RAUZE Marjolaine, Maire",,,Square Alexandre Christophe,91390,Morsang sur Orge,,01-69-25-39-59,,,,http://www.ville-morsang.fr/,http://www.marchespublics-idf-centre.fr,,,,,False,False,,False,False
15-157373,CACP,None, Le President,,,Parvis de la Prefecture - Hotel d'agglomération BP 80309,95027,Cergy-Pontoise,,,,,,http://www.cergypontoise.fr,http://www.cergypontoise.fr,,,,,False,False,,False,False
15-157375,Office Public de l'Habitat,27260004000013, Le Directeur Général,,,16 rue Georges Bizet BP 736,26007,VALENCE,,(+33) 4-75-82-54-00,,(+33) 4-75-82-54-01,,,,,,,,False,False,,False,False
15-157376,communauté de Communes Cluses Arve et,None," Hervé Loic, Président",,,rue du Pré Bénévix,74300,Cluses cedex,,04-57-54-22-00,,,mp@2ccam.fr,http://www.cluses.fr,http://www.mp74.fr,,,,,False,False,,False,False
15-157377,Mairie de Rimplas,None,Mairie de Rimplas,,,3 Promenade St RochHôtel de Ville,6420,Rimplas,,04-93-02-80-93,,04-93-02-89-19,mairie@ville-rimplas.fr,,,,,,,False,False,,False,False
15-157378,Ste Périne - Rossini - Chardon Lagache,None,"Mme Taravella Martine, Responsable cellule marchés",,,"11, rue Chardon Lagache",75016,Paris,,01-44-96-31-15,,,cellulemarches.gh10@spr.aphp.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-157379,Cseil Général du Territoire de Belfort,None, M. le Président du Conseil Départemental,,,6 Place de la Révolution Française,90020,Belfort cedex,,,,,,http://www.cg90.fr,,,,,,False,False,,False,False
15-157380,Ville de Roanne,None, Le Maire,,,Place de l'Hôtel de Ville BP 90512,42328,Roanne,,04-77-23-20-00,,04-77-23-21-90,commandepublique@mairie-roanne.fr,http://www.roanne.fr,http://www.loire.fr/e-marchespublics,,,,,False,False,,False,False
15-157381,Cté de Communes du Val d'Essonne,None, Monsieur meslin,,,Parvis des communautés - bp 29,91610,Ballancourt sur essonne,,01-64-93-21-20,,01-64-93-22-03,pmeslin@ccvalessonne.com,http://www.cc-val-essonne.fr/,http://cc-val-essonne.e-marchespublics.com,,,,,False,False,,False,False
15-157382,SEQUANO Aménagement,None,Mme Lamouroux Elodie,,,"Immeuble Carré Plaza 15-17, promenade Jean-Rostand - BP 95",93022,Bobigny cedex,,(+33) 1-48-36-64-00,,,e.lamouroux@sequano.fr,,https://sequano.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-157384,SEML LE MANS EVENEMENTS,None,Jean-jacques Gendron,,,CS 61334 RUE D'ARCOLE,72013,LE MANS CEDEX 2,,(+33) 2-43-43-59-54,,,jean-jacques.gendron@lemans-evenements.fr,,,,,,,False,False,,False,False
15-157386,Département d'Ille et Vilaine,None,Cyril MONNIER,,,"Direction des Bâtiments - Service Conduite d'opération 1 1, avenue de la Préfecture CS 24218",35042,Rennes,,(+33) 2-99-02-36-13,,(+33) 2-99-02-42-44,,http://www.ille-et-vilaine.fr/,https://marches.e-megalisbretagne.org/,https://marches.e-megalisbretagne.org/,https://marches.e-megalisbretagne.org/,,,False,False,,False,False
15-157387,SYCOPARC,None,"M. GOETZMANN François, SYCOPARC",,,Maison du Parc - Le château - BP24,67290,La petite pierre,,03-88-01-49-61,,,f.goetzmann@parc-vosges-nord.fr,,,,,,,False,False,,False,False
15-174145,CPAM de Paris,None,M. le directeur général de la CPAM de Paris,,,CS 70001,75948,Paris cedex 19,,(+33) 1-53-38-72-69,,(+33) 1-53-38-74-33,,,http://http:/achatpublic.com,,,,,False,False,,False,False
15-157390,Ville de Paris,None,,CSP3 - fournitures et services espace public (DVD),,"Direction des finances et des achats - Sous-direction des achats, 95 avenue de France 95 Avenue de France",75639,Paris cedex 13,,,,,,http://www.paris.fr,https://m13.paris.fr,,,,,False,False,,False,False
